The Justice Collaborative,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"1,800,000.00",
Justice Strategies,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"100,000.00",
ACTAsia (Reduce Fur Demand in Asia),Animal Welfare,Open Philanthropy (Grant Recipient),,"350,000.00",
National Council for Incarcerated and Formerly Incarcerated Women and Girls,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"500,000.00",
Harborlight Community Partners (YIMBYtown 2018 Conference),Land Use Reform,Open Philanthropy (Grant Recipient),,"40,000.00",
Aquaculture Stewardship Council (Organizational Development),Animal Welfare,Open Philanthropy (Grant Recipient),,"13,813.00",
Brighter Green (Animal Welfare Advocacy in China),Animal Welfare,Open Philanthropy (Grant Recipient),,"430,000.00",
WildAid (Reducing Meat Consumption in Asia),Animal Welfare,Open Philanthropy (Grant Recipient),,"500,000.00",
Center for Popular Democracy (Fed Up Campaign),Macroeconomic Stabilization Policy,Open Philanthropy (Grant Recipient),,"1,200,000.00",
Center for Popular Democracy Action Fund (Fed Up Campaign),Macroeconomic Stabilization Policy,Open Philanthropy (Grant Recipient),,"100,000.00",
MIT Synthetic Neurobiology Group (Brain Mapping Research),Scientific Research,Open Philanthropy (Grant Recipient),,"3,000,000.00",
Southerners On New Ground (Anti-Criminalization Work),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"400,000.00",
AI Scholarships (Scholarship Support),Potential Risks from Advanced Artificial Intelligence,Open Philanthropy (Grant Recipient),,"159,000.00",
Justice Team Network (JusticeLA Campaign),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"400,000.00",
Columbia University (Beyond the Bars Conference 2018),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"50,000.00",
Farm Forward (Leadership Circle),Animal Welfare,Open Philanthropy (Grant Recipient),,"165,691.00",
Mamoreruinochi wo Mamorukai (Legal Aid for Scientists in Japan),Scientific Research,Open Philanthropy (Grant Recipient),,"40,000.00",
Court Watch NOLA,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"100,000.00",
Georgetown Center for Global Health Science and Security,Biosecurity and Pandemic Preparedness,Open Philanthropy (Grant Recipient),,"44,627.00",
Voters Organized to Educate,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"100,000.00",
UCSF (Research on Antiviral Drugs),Scientific Research,Open Philanthropy (Grant Recipient),,"880,000.00",
Cynthia Schuck & Wladimir Alonso (DALY Project),Animal Welfare,Open Philanthropy (Grant Recipient),,"96,130.00",
Texas Inmate Families Association,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"242,000.00",
Detroit Justice Center,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"50,000.00",
Blue Ribbon Study Panel on Biodefense,Biosecurity and Pandemic Preparedness,Open Philanthropy (Grant Recipient),,"2,588,162.00",
LatinoJustice (Media Fellowship),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"50,000.00",
Just Liberty,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"569,000.00",
Princeton University (Rescuing Biomedical Research),Scientific Research,Open Philanthropy (Grant Recipient),,"409,112.00",
Beth Israel Deaconess Medical Center (Sepsis Therapy Clinical Trial),Scientific Research,Open Philanthropy (Grant Recipient),,"2,939,400.00",
Silicon Valley De-Bug (Participatory Defense / Bail Fund Pilot),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"20,600.00",
Niskanen Center (Research on Immigration Policy),Immigration Policy,Open Philanthropy (Grant Recipient),,"400,000.00",
WaitList Zero,U.S. Policy,Open Philanthropy (Grant Recipient),,"100,000.00",
Family Farm Action (Opposing the King Amendment),Animal Welfare,Open Philanthropy (Grant Recipient),,"153,000.00",
Aubin Pictures (Criminal Justice Media Archive Scoping),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"25,000.00",
Smart Justice CA (California Criminal Justice Reform Lobbying),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"25,000.00",
The Ordinary People Society,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"280,000.00",
The Prodigal Child Project,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"20,000.00",
Mijente (Anti-Criminalization Work),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"255,000.00",
Humane Society Legislative Fund (Opposing the King Amendment),Animal Welfare,Open Philanthropy (Grant Recipient),,"395,094.00",
One Voice,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"20,000.00",
Voters Organized to Educate,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"305,000.00",
Blackbird (Ending Mass Incarceration),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"425,000.00",
Urban Institute (History of Philanthropy Project),History of Philanthropy,Open Philanthropy (Grant Recipient),,"165,833.00",
American Society for Microbiology (Biothreats Meeting),Biosecurity and Pandemic Preparedness,Open Philanthropy (Grant Recipient),,"43,149.00",
Carnegie Endowment for International Peace (Chinese and Indian Perspectives on Biotech Security Risks),Biosecurity and Pandemic Preparedness,Open Philanthropy (Grant Recipient),,"613,380.00",
Citizens for Juvenile Justice,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"75,000.00",
The END Fund (Deworming Programs),Global Health and Development,Open Philanthropy (Grant Recipient),,"2,500,000.00",
protocols.io (Platform Improvements),Scientific Research,Open Philanthropy (Grant Recipient),,"200,000.00",
University of Washington (Universal Flu Vaccine and Computational Protein Design),Scientific Research,Open Philanthropy (Grant Recipient),,"11,367,500.00",
Arizona State University (Canine Cancer Vaccine Clinical Trial),Scientific Research,Open Philanthropy (Grant Recipient),,"6,421,402.00",
L214 (Broiler Welfare Campaigns in France),Animal Welfare,Open Philanthropy (Grant Recipient),,"1,347,742.00",
fair-fish international association (Fish Welfare Standards for Aquaculture),Animal Welfare,Open Philanthropy (Grant Recipient),,"453,841.00",
New Incentives,Global Health and Development,Open Philanthropy (Grant Recipient),,"5,944,203.00",
Youth First Initiative,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"250,000.00",
InterAcademy Partnership (Side Event at the BWC Meeting of State Parties),Biosecurity and Pandemic Preparedness,Open Philanthropy (Grant Recipient),,"14,605.00",
theguardian.org (Journalism on Factory Farming and Farm Animal Cruelty),Animal Welfare,Open Philanthropy (Grant Recipient),,"886,600.00",
Aquaculture Stewardship Council (Fish Welfare Standard Development),Animal Welfare,Open Philanthropy (Grant Recipient),,"533,036.00",
Color Of Change PAC (Criminal Justice Reform),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"200,000.00",
Court Watch NOLA,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"100,000.00",
Sightline Institute (Housing and Urban Development),Land Use Reform,Open Philanthropy (Grant Recipient),,"350,000.00",
Initiate Justice (Prisoner Education on Prop 57),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"5,000.00",
Harvard University (Animal Law and Policy Program),Animal Welfare,Open Philanthropy (Grant Recipient),,"21,200.00",
Essie Justice Group,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"300,000.00",
World Animal Net (Co-Organizing Workshops with the World Bank),Animal Welfare,Open Philanthropy (Grant Recipient),,"50,000.00",
Royal Society for the Prevention of Cruelty to Animals (Chicken Welfare Campaign in the UK),Animal Welfare,Open Philanthropy (Grant Recipient),,"374,631.00",
Dignity and Power Now (JusticeLA Campaign),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"500,000.00",
Working Families Party (Prosecutor Reforms in New York),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"109,600.00",
UC Berkeley (AI Safety Research),Potential Risks from Advanced Artificial Intelligence,Open Philanthropy (Grant Recipient),,"1,450,016.00",
Global Aquaculture Alliance (Fish Welfare Best Practices),Animal Welfare,Open Philanthropy (Grant Recipient),,"435,000.00",
Eurogroup for Animals (EU Chicken Welfare Advocacy),Animal Welfare,Open Philanthropy (Grant Recipient),,"625,400.00",
Solar Radiation Management Governance Initiative,Global Catastrophic Risks,Open Philanthropy (Grant Recipient),,"2,000,000.00",
New York Working Families (Criminal Justice Reform in New York),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"40,000.00",
Global Animal Partnership (Fish Welfare Standards),Animal Welfare,Open Philanthropy (Grant Recipient),,"285,000.00",
Gamechanger Labs (Student Organizing Initiative),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"100,000.00",
Corrections Accountability Project,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"100,000.00",
Texas After Violence Project (Video Documentation Project),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"52,000.00",
We Got Us Now,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"100,000.00",
Florida Rights Restoration Coalition (Power Building),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"558,000.00",
Center for a New American Security (Technological Risks and National Security),Global Catastrophic Risks,Open Philanthropy (Grant Recipient),,"260,000.00",
UC Berkeley (Aging Research),Scientific Research,Open Philanthropy (Grant Recipient),,"5,000,000.00",
Future of Research (Exit Grant),Scientific Research,Open Philanthropy (Grant Recipient),,"150,000.00",
Center for Effective Global Action at UC Berkeley (Scoping RCTs for Follow-Up),Global Health and Development,Open Philanthropy (Grant Recipient),,"492,188.00",
Yale University (Research on the Global Politics of AI),Potential Risks from Advanced Artificial Intelligence,Open Philanthropy (Grant Recipient),,"299,320.00",
Smithsonian Institution (Outbreak Exhibit),Biosecurity and Pandemic Preparedness,Open Philanthropy (Grant Recipient),,"300,000.00",
The Ahimsa Collective (Restorative Justice Movement-Building Report),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"15,000.00",
American Conservative Union Foundation (Center for Criminal Justice Reform),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"206,000.00",
Montreal Institute for Learning Algorithms (AI Safety Research),Potential Risks from Advanced Artificial Intelligence,Open Philanthropy (Grant Recipient),,"2,400,000.00",
"University of Pennsylvania (Philip Tetlock's “Making Conversations Smarter, Faster” Forecasting Project)",Other areas,Open Philanthropy (Grant Recipient),,"1,550,000.00",
Center for Effective Global Action at UC Berkeley (Deworming Study Planning Gift),Global Health and Development,Open Philanthropy (Grant Recipient),,"18,000.00",
Dignity and Power Now (Convening to Oppose L.A. Jail Construction),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"132,000.00",
Duke University (Co-Crystallization of Hsp70i and Inhibitor HS-72),Scientific Research,Open Philanthropy (Grant Recipient),,"81,500.00",
University of Notre Dame (Nanopore Protein Sequencing),Scientific Research,Open Philanthropy (Grant Recipient),,"2,054,142.00",
"Humane Slaughter Association (Fish, Crustacean, and Cephalopod Welfare)",Animal Welfare,Open Philanthropy (Grant Recipient),,"2,528,678.00",
UCSF (Organ Regenerative Surgery),Scientific Research,Open Philanthropy (Grant Recipient),,"825,000.00",
Humane Slaughter Association (Animal Welfare Advocacy in China),Animal Welfare,Open Philanthropy (Grant Recipient),,"419,236.00",
Greater Greater Washington (Housing and Land Use Reform),Land Use Reform,Open Philanthropy (Grant Recipient),,"250,000.00",
Eurogroup for Animals (Broiler Chicken Welfare Campaign),Animal Welfare,Open Philanthropy (Grant Recipient),,"14,961.00",
UCLA School of Law (AI Governance),Potential Risks from Advanced Artificial Intelligence,Open Philanthropy (Grant Recipient),,"1,536,222.00",
Forward Justice (Criminal Justice Reform Advocacy and Organizing),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"75,000.00",
Humane Society International India (Animal Welfare Reform),Animal Welfare,Open Philanthropy (Grant Recipient),,"1,100,000.00",
Stanford University (Support for Percy Liang),Potential Risks from Advanced Artificial Intelligence,Open Philanthropy (Grant Recipient),,"1,337,600.00",
People for Animals (India Animal Welfare Reform),Animal Welfare,Open Philanthropy (Grant Recipient),,"120,000.00",
JustLeadershipUSA (Campaign to Close Rikers Summer Canvassing Support),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"100,000.00",
North Carolina State University (DIYbio Labs Project),Biosecurity and Pandemic Preparedness,Open Philanthropy (Grant Recipient),,"252,725.00",
Target Malaria (Gene Drives for Malaria Control),Scientific Research,Open Philanthropy (Grant Recipient),,"17,500,000.00",
Genspace (DIYbio Labs Project),Biosecurity and Pandemic Preparedness,Open Philanthropy (Grant Recipient),,"454,025.00",
"National Academies of Sciences, Engineering, and Medicine (International Meeting on Governance of Dual-Use Research)",Biosecurity and Pandemic Preparedness,Open Philanthropy (Grant Recipient),,"452,545.00",
Rockefeller University (Viral Histone Mimics),Scientific Research,Open Philanthropy (Grant Recipient),,"1,600,000.00",
Alliance for Safety and Justice,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"4,000,000.00",
Court Watch NOLA,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"25,000.00",
Foundation for Food and Agriculture Research (Animal Welfare Research),Animal Welfare,Open Philanthropy (Grant Recipient),,"1,000,000.00",
The Greenfield Project,Animal Welfare,Open Philanthropy (Grant Recipient),,"500,000.00",
New Partnership for Africa’s Development Planning and Coordinating Agency,Scientific Research,Open Philanthropy (Grant Recipient),,"2,350,000.00",
East Bay Forward (YIMBYtown 2017 Conference),Land Use Reform,Open Philanthropy (Grant Recipient),,"40,000.00",
Alliance for Safety and Justice Action Fund,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"1,000,000.00",
BioBricks Foundation (Biosecurity Activities at SB7.0),Biosecurity and Pandemic Preparedness,Open Philanthropy (Grant Recipient),,"152,950.00",
American Civil Liberties Union Foundation (Disability Rights Fellowship),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"45,000.00",
Common Justice,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"100,000.00",
Center for Effective Global Action at UC Berkeley (KLPS-4 Survey),Global Health and Development,Open Philanthropy (Grant Recipient),,"1,104,259.00",
New Incentives,Global Health and Development,Open Philanthropy (Grant Recipient),,"820,000.00",
Rutgers University (Nuclear Conflict Climate Modeling),Global Catastrophic Risks,Open Philanthropy (Grant Recipient),,"2,982,206.00",
College and Community Fellowship,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"50,000.00",
Colorado State University (Planning Gift),Animal Welfare,Open Philanthropy (Grant Recipient),,"80,400.00",
Vera Institute of Justice (Criminal Justice Reform Report),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"50,000.00",
OpenAI,Potential Risks from Advanced Artificial Intelligence,Open Philanthropy (Grant Recipient),,"30,000,000.00",
World Animal Protection (Broiler Chicken Welfare),Animal Welfare,Open Philanthropy (Grant Recipient),,"517,588.00",
Wageningen UR (Chicken Welfare Systematic Assessment),Animal Welfare,Open Philanthropy (Grant Recipient),,"88,345.00",
National Alliance of Faith and Justice (Criminal Justice Reform),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"100,000.00",
The People's Lobby Education Institute (Work on Prosecutorial Accountability in Chicago),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"125,000.00",
People's Action Institute (Prosecutor Accountability),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"279,000.00",
Workers Center for Racial Justice (Prosecutorial Accountability in Chicago),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"125,000.00",
UCLA (Climate Engineering Governance),Global Catastrophic Risks,Open Philanthropy (Grant Recipient),,"776,095.00",
People's Action (Prosecutor Accountability),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"1,927,640.00",
Distill Prize for Clarity in Machine Learning,Potential Risks from Advanced Artificial Intelligence,Open Philanthropy (Grant Recipient),,"25,000.00",
International Society for Applied Ethology (Travel Scholarships),Animal Welfare,Open Philanthropy (Grant Recipient),,"40,000.00",
Stanford University ( Percy Liang Planning Grant),Potential Risks from Advanced Artificial Intelligence,Open Philanthropy (Grant Recipient),,"25,000.00",
Drug Policy Alliance (Drug Decriminalization),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"1,371,630.00",
Texas Organizing Project Education Fund (Criminal Justice Reform),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"765,000.00",
Texas Organizing Project (Criminal Justice Reform),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"1,195,500.00",
American Civil Liberties Union Foundation of Oregon (Prosecutorial Accountability),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"145,000.00",
Georgetown Center for Global Health Science and Security,Biosecurity and Pandemic Preparedness,Open Philanthropy (Grant Recipient),,"3,500,000.00",
Jeanne Marchig Centre (Animal Welfare Advocacy in China),Animal Welfare,Open Philanthropy (Grant Recipient),,"255,816.00",
ClimateWorks Foundation ( Kigali Cooling Efficiency Program),Global Catastrophic Risks,Open Philanthropy (Grant Recipient),,"3,000,000.00",
Center for Popular Democracy Action Fund (Fed Up Campaign),Macroeconomic Stabilization Policy,Open Philanthropy (Grant Recipient),,"305,000.00",
Florida Rights Restoration Coalition,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"130,000.00",
Global Animal Partnership (Broiler Chicken Welfare Research),Animal Welfare,Open Philanthropy (Grant Recipient),,"515,000.00",
Genspace (DIYbio and FBI Meeting),Biosecurity and Pandemic Preparedness,Open Philanthropy (Grant Recipient),,"15,000.00",
LatinoJustice (Work to End Mass Incarceration),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"500,000.00",
Global Animal Partnership,Animal Welfare,Open Philanthropy (Grant Recipient),,"200,000.00",
ReFrame Mentorship,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"100,000.00",
Prison Policy Initiative,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"66,000.00",
American Civil Liberties Union of Northern California (Prosecutorial Accountability),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"250,000.00",
Dyrevernalliansen (Fish Welfare),Animal Welfare,Open Philanthropy (Grant Recipient),,"378,000.00",
Royal Society for the Prevention of Cruelty to Animals (Animal Welfare Advocacy in China),Animal Welfare,Open Philanthropy (Grant Recipient),,"453,440.00",
Center for Popular Democracy (Fed Up Campaign),Macroeconomic Stabilization Policy,Open Philanthropy (Grant Recipient),,"1,100,000.00",
National Network for Safe Communities (LA Larceny Project),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"161,040.00",
gui2de (Zusha! Road Safety Campaign),Global Health and Development,Open Philanthropy (Grant Recipient),,"900,000.00",
Justice Solutions (Anne Seymour's Crime Victims and Survivors Work),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"112,613.00",
Farm Forward (Chicken Welfare Advocacy),Animal Welfare,Open Philanthropy (Grant Recipient),,"100,000.00",
The Justice Collaborative,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"1,301,280.00",
Blue Ribbon Study Panel on Biodefense,Biosecurity and Pandemic Preparedness,Open Philanthropy (Grant Recipient),,"500,000.00",
Accountable Justice Collaborative,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"200,000.00",
Fair and Just Prosecution,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"1,500,000.00",
"Mission: Launch, Inc. (Lisa Sangoi on Child Welfare)",Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"55,000.00",
The END Fund (Deworming),Global Health and Development,Open Philanthropy (Grant Recipient),,"5,000,000.00",
The Pollination Project (Global Animal Advocacy Movement),Animal Welfare,Open Philanthropy (Grant Recipient),,"233,000.00",
Harvard University (Solar Geoengineering Research Program),Global Catastrophic Risks,Open Philanthropy (Grant Recipient),,"2,500,000.00",
The Soze Agency (Returning Citizens Project),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"261,500.00",
The Ordinary People Society (Prodigal Child Project),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"300,000.00",
Griffith University (Animal Welfare Advocacy in China),Animal Welfare,Open Philanthropy (Grant Recipient),,"120,000.00",
Blackbird (Ending Mass Incarceration),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"425,000.00",
Ayni Institute (Movement Ecology and Metrics),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"250,000.00",
"Grassroots Leadership, Inc. (Texas Advocates for Justice Project)",Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"275,000.00",
Mothers Against Police Brutality (Prosecutorial Reform),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"50,000.00",
Colorado Criminal Justice Reform Coalition (Prosecutorial Reform),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"75,000.00",
LEAD National Support Bureau,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"200,000.00",
UC Berkeley (Plant Pathology Workshop),Scientific Research,Open Philanthropy (Grant Recipient),,"63,000.00",
Animal Welfare Standards Project (Animal Welfare Advocacy in China),Animal Welfare,Open Philanthropy (Grant Recipient),,"238,212.00",
JustLeadershipUSA (Campaign to Close Rikers),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"4,000,000.00",
Civil Rights Corps,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"200,000.00",
Dream Corps (Criminal Justice and Criminalization),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"500,000.00",
Eurogroup for Animals (Fish Welfare),Animal Welfare,Open Philanthropy (Grant Recipient),,"535,699.00",
PICO Action Fund,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"50,000.00",
PICO National Network,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"50,000.00",
Compassion Over Killing (U.S. Broiler Welfare Campaigns),Animal Welfare,Open Philanthropy (Grant Recipient),,"500,000.00",
Impact Justice (Restorative Justice Project),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"2,050,000.00",
Impossible Foods ( R&D Investment),Animal Welfare,Open Philanthropy (Grant Recipient),,0.00,
Green Monday (Promoting work in China),Animal Welfare,Open Philanthropy (Grant Recipient),,"226,000.00",
New Incentives (Exit Grant and Immunizations Pilot),Global Health and Development,Open Philanthropy (Grant Recipient),,"368,587.00",
National Association of Community and Restorative Justice (Restorative Justice Conference),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"50,000.00",
Citizens for Juvenile Justice,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"65,000.00",
Humane Society of the United States (Broiler Welfare Corporate Campaigns),Animal Welfare,Open Philanthropy (Grant Recipient),,"1,000,000.00",
Charity Science: Health,Global Health and Development,Open Philanthropy (Grant Recipient),,"200,000.00",
Fórum Nacional de Proteção e Defesa Animal ( International Cage-Free Advocacy),Animal Welfare,Open Philanthropy (Grant Recipient),,"100,000.00",
Justice Strategies,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"200,000.00",
Youth First Initiative,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"250,000.00",
Essie Justice Group,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"600,000.00",
New Virginia Majority (Formerly Incarcerated Organizers),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"50,000.00",
Texas Fair Defense Project,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"63,000.00",
Center for International Security and Cooperation ( Megan Palmer's Biosecurity Research),Biosecurity and Pandemic Preparedness,Open Philanthropy (Grant Recipient),,"643,415.00",
Safety and Justice Action Fund,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"300,000.00",
World Animal Protection (Animal Welfare Advocacy in China),Animal Welfare,Open Philanthropy (Grant Recipient),,"544,607.00",
Center for Popular Democracy Action Fund (Fed Up Campaign),Macroeconomic Stabilization Policy,Open Philanthropy (Grant Recipient),,"31,500.00",
Million Voters Project Action Fund (Support for Proposition 57),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"400,000.00",
Yes on Prop. 57,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"200,000.00",
Just Liberty,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"530,000.00",
Protect the People ( Exit Grant),Immigration Policy,Open Philanthropy (Grant Recipient),,"50,000.00",
WildAid (Reducing Meat Consumption in China),Animal Welfare,Open Philanthropy (Grant Recipient),,"700,000.00",
University of Cape Town (Geomagnetics Research),Global Catastrophic Risks,Open Philanthropy (Grant Recipient),,"493,425.00",
Brighter Green (Animal Welfare Advocacy in China),Animal Welfare,Open Philanthropy (Grant Recipient),,"99,360.00",
Faith in Texas,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"637,000.00",
Project Peanut Butter ( Ready-to-Use Therapeutic Food RCT),Scientific Research,Open Philanthropy (Grant Recipient),,"724,929.00",
People for Animals (International Cage-Free Advocacy),Animal Welfare,Open Philanthropy (Grant Recipient),,"89,392.00",
Voters Organized to Educate,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"222,500.00",
"Katal Center for Health, Equity, and Justice",Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"64,500.00",
Florida Rights Restoration Coalition,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"48,000.00",
UC Berkeley (Center for Human-Compatible AI),Potential Risks from Advanced Artificial Intelligence,Open Philanthropy (Grant Recipient),,"5,555,550.00",
Voice of the Experienced,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"325,500.00",
PICO National Network (Live Free Campaign),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"1,394,250.00",
Blue Ribbon Study Panel on Biodefense,Biosecurity and Pandemic Preparedness,Open Philanthropy (Grant Recipient),,"1,300,000.00",
Mijente ( Criminal Justice Reform),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"255,000.00",
PICO Action Fund (Live Free Campaign),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"816,188.00",
Research Institute of Industrial Economics (Genomic Research Methods),Scientific Research,Open Philanthropy (Grant Recipient),,"500,000.00",
Texas Organizing Project (Criminal Justice Reform),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"124,400.00",
ReFrame Mentorship,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"37,000.00",
Vera Institute of Justice (New Orleans User-Funded Justice System),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"100,000.00",
VOCAL-NY Action Fund,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"40,000.00",
Foundation for the National Institutes of Health (Working Group on Malaria Gene Drive Testing Path),Scientific Research,Open Philanthropy (Grant Recipient),,"1,228,845.00",
Ayni Institute ( Momentum Training),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"40,000.00",
Center for Court Innovation (New Thinking about Criminal Justice Responses),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"160,000.00",
Harvard University (Program in Criminal Justice Policy and Management),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"783,000.00",
JustLeadershipUSA,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"40,000.00",
Legal Services for Prisoners with Children,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"70,000.00",
The Ordinary People Society,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"125,000.00",
Center on Budget and Policy Priorities (Full Employment Project),Macroeconomic Stabilization Policy,Open Philanthropy (Grant Recipient),,"425,000.00",
Prison Policy Initiative,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"50,000.00",
Vera Institute of Justice ( Common Justice),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"8,000.00",
Alliance for Safety and Justice,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"3,000,000.00",
California Renters Legal Advocacy and Education Fund,Land Use Reform,Open Philanthropy (Grant Recipient),,"300,000.00",
George Mason University (Research into Future Artificial Intelligence Scenarios),Potential Risks from Advanced Artificial Intelligence,Open Philanthropy (Grant Recipient),,"277,435.00",
Economic Policy Institute ( Macroeconomic Policy Research),Macroeconomic Stabilization Policy,Open Philanthropy (Grant Recipient),,"500,000.00",
Roosevelt Institute (Macroeconomic Policy Research),Macroeconomic Stabilization Policy,Open Philanthropy (Grant Recipient),,"200,000.00",
Colorado Criminal Justice Reform Coalition,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"61,600.00",
American Conservative Union Foundation (Center for Criminal Justice Reform),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"200,000.00",
